number_offices,activities_conducted,year,job_id,pdf_key,filing_id,number_employees,ein,region,specific_type_activity,total_expenditures,source_url
,PROGRAM SERVICES/GRANTS,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,CENTRAL AMERICA AND THE CARIBBEAN,"CAPACITY BUILDING, CLEAN WATER, DEVELOPMENT, DEVELOPMENT RELIEF, DISASTER & FAMINE, EDUCATION, EMERGENCY RELIEF, FOOD SECURITY, HEALTH, TRAINING & DEVELOPMENT",9268283,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
,PROGRAM SERVICES/GRANTS,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,EAST ASIA AND THE PACIFIC,"CAPACITY BUILDING, CONFLICT PREVENTION DEVELOPMENT, DISASTER & FAMINE, EDUCATION EMERGENCY RELIEF, HEALTH, TRAINING & DEVELOPMENT",965101,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
,PROGRAM SERVICES/GRANT:,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,EUROPE (INCLUDING ICELAND & GREENLAND),"AGRICULTURE DEVELOPMENT, CAPACITY BUILDING, DEVELOPMENT, DISASTER & FAMINE, EDUCATION HEALTH, HEALTH & DEVELOPMENT, TRAINING & DEVELOPMENT",90991,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
,PROGRAM SERVICES/GRANTS,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,MIDDLE EAST AND NORTH AFRICA,"CAPACITY BUILDING, CLEAN WATER, DEVELOPMENT, REFUGEE REINTEGRATION, TRAINING & DEVELOPMENT",1173991,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
,PROGRAM SERVICES/GRANTS,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,NORTH AMERICA,"DEVELOPMENT, DIASTER AND FAMINE RELIEF",143317,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
,PROGRAM SERVICES/GRANTS,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,RUSSIA & THE NEWLY INDEPENDENT STATES,"AGRICULTURE DEVELOPMENT, DEVELOPMENT, DISASTER & FAMINE, EDUCATION EMERGENCY RELIEF, HEALTH, TRAINING & DEVELOPMENT",332550,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
,PROGRAM SERVICES/GRANTS,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,SOUTH AMERICA,"CAPACITY BUILDING, CLEAN WATER, DEVELOPMENT DEVELOPMENT AND RELIEF, DISASTER & FAMINE, EDUCATION, EMERGENCY RELIEF, FOOD SECURITY, HEALTH, TRAINING & DEVELOPMENT",3582477,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
,PROGRAM SERVICES/GRANTS,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,SOUTH ASIA,"CAPACITY BUILDING, CHILD SURVIVAL, CLEAN WATER, DEVELOPMENT DISASTER & FAMINE, HEALTH, HEALTH & DEVELOPMENT TRAINING 8 DEVELOPMENT",1753976,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
0,1 PROGRAM SERVICES/GRANTS,2010,ec6189b15ae566e88dd4060380cc68181b175a4027d696e2722b13fba2f78d17,EIN_521314847_YEAR_2010_FORMTYPE_990.pdf,521314847_2010,,521314847,SUB-SAHARAN AFRICA,"AGRICULTURE DEVELOPMENT CAPACITY BUILDING, CLEAN WATER, CAPACITY BUILDING, DEVELOPMENT, DEVELOPMENT RELIEF, DISASTER & FAMINE, EDUCATION, EMERGENCY RELIEF, FOOD SECURITY, HEALTH, HEALTH & DEVELOPMENT HEALTH & NUTRITION, REFUGEE REINTEGRATION, TRAINING & DEVELOPMENT",38087811,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F52-1314847_990_201012.pdf
0,"PROGRAM SERVICES - TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,1000,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,1000,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,588,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,NORTH AMERICA,,1003,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,PROGRAM SERVICES,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,NORTH AMERICA,,500,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,"TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,PROGRAM SERVICES -,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,NORTH AMERICA,,479,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,"TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,1765,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES HONORARIUM, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,NORTH AMERICA,,800,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,5646,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES - TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,NORTH AMERICA,,241,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,908,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES HONORARIUM, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,NORTH AMERICA,,1000,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES - OFFICE EXPENSE, RESEARCH",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,6248,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES EVENT SPONSORSHIP, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,RUSSIA,,5962,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES - TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,1000,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES - HONORARIUM, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,SOUTH AMERICA,,800,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,PROGRAM SERVICES,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,808,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,PROGRAM SERVICES,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,SOUTH AMERICA,,200,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,"TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,"TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,1000,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,1000,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,See Add'IData,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,Totals,,47369,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES EVENT SPONSORSHIP, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Central America and the Caribbean,,1700,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES - TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,981,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES - TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,1480,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,1496,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES - TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,622,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,5000,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PRO gRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,175,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PRO gRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Europe,,894,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES HONORARIUM, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,SOUTH AMERICA,,800,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,PROGRAM SERVICES,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,SOUTH AMERICA,,800,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,1000,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,,2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,"PROGRAM SERVICES - TRAVEL EXPENSE, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,0,541603842,Middle East and No Africa,,473,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
,"HONORARIUM, CONFERENCE",2009,33de79e23951fcd193a4813ccd805d78a5fe67a6cf3af68e4bbb3870b9b43368,EIN_541603842_YEAR_2009_FORMTYPE_990.pdf,541603842_2009,,541603842,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F54-1603842_990_200906.pdf
0,Program Services,2009,151c11fd2fd38599403a3014dd9d3e4db40cefad28450932c49de27865e8db16,EIN_910565553_YEAR_2009_FORMTYPE_990.pdf,910565553_2009,0,910565553,Central America and the Caribbean,Student service trip,19908,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F91-0565553_990_200906.pdf
0,Program Services,2009,151c11fd2fd38599403a3014dd9d3e4db40cefad28450932c49de27865e8db16,EIN_910565553_YEAR_2009_FORMTYPE_990.pdf,910565553_2009,0,910565553,East Asia and the Pacific,Student study tours and service trips,406280,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F91-0565553_990_200906.pdf
0,Program Services,2009,151c11fd2fd38599403a3014dd9d3e4db40cefad28450932c49de27865e8db16,EIN_910565553_YEAR_2009_FORMTYPE_990.pdf,910565553_2009,0,910565553,Europe (including Iceland and Greenland),Student study tours,187263,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F91-0565553_990_200906.pdf
0,Program Services,2009,151c11fd2fd38599403a3014dd9d3e4db40cefad28450932c49de27865e8db16,EIN_910565553_YEAR_2009_FORMTYPE_990.pdf,910565553_2009,0,910565553,Russia and the newly independent States,Student service trip,15323,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F91-0565553_990_200906.pdf
0,Program Services,2009,151c11fd2fd38599403a3014dd9d3e4db40cefad28450932c49de27865e8db16,EIN_910565553_YEAR_2009_FORMTYPE_990.pdf,910565553_2009,0,910565553,South America,Student study tours,90056,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F91-0565553_990_200906.pdf
0,Program Services,2009,151c11fd2fd38599403a3014dd9d3e4db40cefad28450932c49de27865e8db16,EIN_910565553_YEAR_2009_FORMTYPE_990.pdf,910565553_2009,0,910565553,South Asia,Student service trips,26377,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F91-0565553_990_200906.pdf
0,Program Services,2009,151c11fd2fd38599403a3014dd9d3e4db40cefad28450932c49de27865e8db16,EIN_910565553_YEAR_2009_FORMTYPE_990.pdf,910565553_2009,0,910565553,Sub-Saharan Africa,Student study tours and service trips,86657,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F91-0565553_990_200906.pdf
0,,2009,151c11fd2fd38599403a3014dd9d3e4db40cefad28450932c49de27865e8db16,EIN_910565553_YEAR_2009_FORMTYPE_990.pdf,910565553_2009,0,910565553,Totals,,831864,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F91-0565553_990_200906.pdf
0,Program Services,2010,da18a7adbc596b6d16c5658da148769a1c6ef6cdc72acfabbd3ccbb238924901,EIN_910565553_YEAR_2010_FORMTYPE_990.pdf,910565553_2010,0,910565553,Central America and the Caribbean,Student study tours and service trips,98818,https://projects.propublica.org/nonprofits/download-filing?path=2011_05_EO%2F91-0565553_990_201006.pdf
0,Program Services,2010,da18a7adbc596b6d16c5658da148769a1c6ef6cdc72acfabbd3ccbb238924901,EIN_910565553_YEAR_2010_FORMTYPE_990.pdf,910565553_2010,0,910565553,East Asia and the Pacific,Student study tours and service trips,296997,https://projects.propublica.org/nonprofits/download-filing?path=2011_05_EO%2F91-0565553_990_201006.pdf
0,Program Services,2010,da18a7adbc596b6d16c5658da148769a1c6ef6cdc72acfabbd3ccbb238924901,EIN_910565553_YEAR_2010_FORMTYPE_990.pdf,910565553_2010,0,910565553,Europe (including Iceland and Greenland),Student study tours,310299,https://projects.propublica.org/nonprofits/download-filing?path=2011_05_EO%2F91-0565553_990_201006.pdf
